Collection Time,Synchronized to Cloud,Collected By,Longitude,Latitude,Confidence,Status
2026-08-01T07:06:53Z,2026-08-01T07:41:06.545Z,1e00000983,140.9999313,38.3118449,56,0
2026-08-01T07:45:55Z,2026-08-01T19:19:05.817Z,1e00000983,140.999652,38.3104044,60,0
2026-08-01T07:47:52Z,2026-08-01T19:19:05.817Z,1e00000983,140.999648,38.3104037,61,0
2026-08-03T00:40:57Z,2026-08-03T03:15:06.005Z,1e00000983,140.9969062,38.3440239,73,0
2026-08-03T00:41:54Z,2026-08-03T01:13:05.305Z,1e00000983,140.9965717,38.3444059,33,0
2026-08-03T00:41:57Z,2026-08-03T01:13:05.305Z,1e00000983,140.9966413,38.3444418,84,0
2026-08-03T09:09:57Z,2026-08-03T09:40:05.863Z,1e00000983,141.0172426,38.3375289,97,0
2026-08-04T22:50:56Z,2026-08-04T23:09:05.473Z,1e00000983,140.997614,38.3353098,20,0
2026-08-04T22:51:58Z,2026-08-05T06:16:05.785Z,1e00000983,140.9973098,38.3352296,130,0
2026-08-04T22:58:55Z,2026-08-05T00:05:05.998Z,1e00000983,140.9966989,38.3337374,159,0
2026-08-04T22:59:55Z,2026-08-05T09:10:05.857Z,1e00000983,140.9975564,38.335262,37,0
2026-08-04T22:59:57Z,2026-08-05T00:05:05.998Z,1e00000983,140.9977902,38.3354057,51,0
2026-08-05T01:31:55Z,2026-08-05T01:57:06.303Z,1e00000983,140.9972334,38.3336795,22,0
2026-08-05T06:21:55Z,2026-08-05T07:16:08.221Z,1e00000983,140.9974802,38.3337867,164,0
2026-08-05T06:42:55Z,2026-08-05T10:09:05.533Z,1e00000983,140.9981977,38.3335436,128,0
2026-08-05T08:33:32Z,2026-08-05T09:10:05.857Z,1e00000983,140.9900219,38.3352826,20,0
2026-08-05T09:04:57Z,2026-08-05T10:09:05.533Z,1e00000983,141.0140395,38.3377574,40,0
2026-08-06T01:15:59Z,2026-08-06T02:04:06.665Z,1e00000983,140.9964365,38.3365252,69,0
2026-08-06T02:50:57Z,2026-08-06T03:12:05.653Z,1e00000983,140.9955712,38.336551,23,0
2026-08-06T03:18:56Z,2026-08-06T04:19:06.486Z,1e00000983,140.9964399,38.3365168,47,0
2026-08-06T03:21:57Z,2026-08-06T04:19:06.486Z,1e00000983,140.9955628,38.3365948,39,0
2026-08-06T09:08:58Z,2026-08-06T10:06:05.704Z,1e00000983,141.0174708,38.3374816,66,0
2026-08-06T09:09:59Z,2026-08-06T10:06:05.704Z,1e00000983,141.0174708,38.3374816,62,0
2026-08-06T09:16:58Z,2026-08-06T10:06:05.704Z,1e00000983,141.0174707,38.3374818,71,0
2026-08-06T09:22:58Z,2026-08-06T11:07:05.262Z,1e00000983,141.0174712,38.3374817,54,0
2026-08-06T15:35:57Z,2026-08-06T15:59:05.256Z,1e00000983,141.0172878,38.3363707,23,0
2026-08-06T22:30:58Z,2026-08-06T23:32:05.891Z,1e00000983,140.9919705,38.3340984,205,0
2026-08-07T04:01:56Z,2026-08-07T06:47:06.23Z,1e00000983,140.9952591,38.3364966,162,0
2026-08-07T08:13:57Z,2026-08-07T08:29:06.703Z,1e00000983,140.990069,38.3351802,84,0
2026-08-08T00:13:57Z,2026-08-08T00:47:05.761Z,1e00000983,140.9941767,38.3356287,63,0
2026-08-08T00:24:59Z,2026-08-08T00:47:05.761Z,1e00000983,140.9954326,38.3367498,152,0
