Collection Time,Synchronized to Cloud,Collected By,Longitude,Latitude,Confidence,Status
2026-08-01T00:16:14Z,2026-08-01T00:56:05.991Z,1e00000992,136.5924747,35.3402571,180,0
2026-08-01T00:54:19Z,2026-08-01T00:56:05.991Z,1e00000992,136.6000211,35.3412479,85,0
2026-08-01T00:55:18Z,2026-08-01T01:52:04.985Z,1e00000992,136.5907462,35.3403875,180,0
2026-08-01T06:26:29Z,2026-08-01T06:41:04.983Z,1e00000992,136.5975909,35.3375082,240,0
2026-08-01T06:30:15Z,2026-08-01T06:41:04.983Z,1e00000992,136.597527,35.3382879,80,0
2026-08-01T07:18:16Z,2026-08-01T07:37:05.102Z,1e00000992,136.5981107,35.352525,62,0
2026-08-01T08:13:18Z,2026-08-01T08:35:04.922Z,1e00000992,136.593824,35.3529058,38,0
2026-08-01T08:13:53Z,2026-08-01T08:35:04.922Z,1e00000992,136.5939194,35.3527052,67,0
2026-08-01T08:18:56Z,2026-08-01T08:35:04.922Z,1e00000992,136.5939269,35.3531585,46,0
2026-08-01T08:19:19Z,2026-08-01T08:35:04.922Z,1e00000992,136.5939269,35.3531585,47,0
2026-08-01T08:20:03Z,2026-08-01T08:35:04.922Z,1e00000992,136.5940685,35.3544884,179,0
2026-08-01T08:24:20Z,2026-08-01T08:35:04.922Z,1e00000992,136.5939524,35.3531517,49,0
2026-08-01T08:25:39Z,2026-08-01T08:35:04.922Z,1e00000992,136.5939194,35.3527053,61,0
2026-08-01T08:28:01Z,2026-08-01T08:35:04.922Z,1e00000992,136.5940292,35.3527972,43,0
2026-08-01T08:50:59Z,2026-08-01T09:34:05.783Z,1e00000992,136.5945867,35.354222,62,0
2026-08-01T08:51:55Z,2026-08-01T09:34:05.783Z,1e00000992,136.5947008,35.3543371,70,0
2026-08-01T08:52:21Z,2026-08-01T09:34:05.783Z,1e00000992,136.5945937,35.3541687,37,0
2026-08-01T08:52:55Z,2026-08-01T09:34:05.783Z,1e00000992,136.5944051,35.3542373,58,0
2026-08-01T08:52:58Z,2026-08-01T09:34:05.783Z,1e00000992,136.5947155,35.353817,125,0
2026-08-01T08:53:16Z,2026-08-01T09:34:05.783Z,1e00000992,136.5944051,35.3542373,55,0
2026-08-01T08:53:33Z,2026-08-01T09:34:05.783Z,1e00000992,136.5944051,35.3542373,55,0
2026-08-01T08:54:15Z,2026-08-01T16:20:05.86Z,1e00000992,136.5945703,35.3537439,47,0
2026-08-01T08:59:20Z,2026-08-01T09:34:05.783Z,1e00000992,136.5941018,35.3560412,76,0
2026-08-01T09:38:33Z,2026-08-01T10:35:05.463Z,1e00000992,136.594196,35.3575387,42,0
2026-08-01T09:38:36Z,2026-08-01T10:35:05.463Z,1e00000992,136.594195,35.3575377,53,0
2026-08-01T09:42:34Z,2026-08-01T10:35:05.463Z,1e00000992,136.5948505,35.3569203,104,0
2026-08-01T11:04:13Z,2026-08-01T11:28:06.481Z,1e00000992,136.6009677,35.3573752,137,0
2026-08-01T11:22:34Z,2026-08-01T20:59:06.182Z,1e00000992,136.60372,35.3615988,164,0
2026-08-01T21:38:22Z,2026-08-01T23:38:05.306Z,1e00000992,136.6027314,35.3348114,60,0
2026-08-01T21:51:17Z,2026-08-01T22:47:05.767Z,1e00000992,136.6020176,35.3340063,105,0
2026-08-01T21:51:37Z,2026-08-02T05:58:04.873Z,1e00000992,136.6004376,35.3350128,71,0
2026-08-02T06:53:59Z,2026-08-02T07:02:06.092Z,1e00000992,136.5998985,35.3418734,75,0
2026-08-02T06:54:02Z,2026-08-02T07:02:06.092Z,1e00000992,136.5998985,35.3418734,68,0
2026-08-02T07:39:05Z,2026-08-02T07:57:05.042Z,1e00000992,136.6002311,35.3502066,94,0
2026-08-02T07:59:29Z,2026-08-02T08:59:05.454Z,1e00000992,136.6086086,35.3492907,76,0
2026-08-02T07:59:30Z,2026-08-02T08:59:05.454Z,1e00000992,136.6084309,35.3490173,60,0
2026-08-02T07:59:42Z,2026-08-02T08:59:05.454Z,1e00000992,136.6110425,35.348071,113,0
2026-08-02T07:59:43Z,2026-08-02T08:59:05.454Z,1e00000992,136.6126311,35.3503296,193,0
2026-08-02T08:01:45Z,2026-08-02T08:59:05.454Z,1e00000992,136.6162182,35.3443309,207,0
2026-08-02T08:09:22Z,2026-08-02T08:59:05.454Z,1e00000992,136.61741,35.3454905,127,0
2026-08-02T08:36:44Z,2026-08-02T08:59:05.454Z,1e00000992,136.6178853,35.3429355,135,0
2026-08-02T09:08:38Z,2026-08-02T09:42:05.547Z,1e00000992,136.6138699,35.347866,46,0
2026-08-02T09:08:41Z,2026-08-02T09:42:05.547Z,1e00000992,136.6138752,35.3478677,40,0
2026-08-02T09:09:45Z,2026-08-02T09:42:05.547Z,1e00000992,136.614047,35.3479153,75,0
2026-08-02T09:16:44Z,2026-08-02T10:42:05.448Z,1e00000992,136.6114626,35.3548465,78,0
2026-08-02T09:18:38Z,2026-08-02T15:20:06.35Z,1e00000992,136.6036708,35.3602165,180,0
2026-08-02T09:18:39Z,2026-08-02T10:42:05.448Z,1e00000992,136.604059,35.3601758,149,0
2026-08-02T13:58:40Z,2026-08-02T14:19:05.002Z,1e00000992,136.6040051,35.360596,147,0
2026-08-02T20:18:44Z,2026-08-02T20:56:05.183Z,1e00000992,136.6031966,35.3541375,39,0
2026-08-02T20:26:41Z,2026-08-02T20:56:05.183Z,1e00000992,136.6016839,35.3526689,54,0
2026-08-02T20:26:44Z,2026-08-02T20:56:05.183Z,1e00000992,136.6015606,35.3527806,26,0
2026-08-02T20:38:43Z,2026-08-02T20:56:05.183Z,1e00000992,136.6016401,35.3526119,45,0
2026-08-02T20:40:42Z,2026-08-02T20:56:05.183Z,1e00000992,136.6015455,35.3527245,38,0
2026-08-02T20:42:42Z,2026-08-02T20:56:05.183Z,1e00000992,136.6016484,35.3527037,64,0
2026-08-02T20:44:42Z,2026-08-02T21:46:06.954Z,1e00000992,136.6016484,35.3527037,64,0
2026-08-02T20:46:41Z,2026-08-02T20:56:05.183Z,1e00000992,136.6015874,35.3524679,39,0
2026-08-02T20:46:43Z,2026-08-02T21:46:06.954Z,1e00000992,136.6016484,35.3527037,65,0
2026-08-02T20:46:44Z,2026-08-02T20:56:05.183Z,1e00000992,136.6016055,35.3527086,48,0
2026-08-02T21:26:45Z,2026-08-02T22:47:04.829Z,1e00000992,136.5977329,35.3484756,40,0
2026-08-03T07:38:27Z,2026-08-03T08:42:05.278Z,1e00000992,136.6028135,35.3403997,121,0
2026-08-03T08:04:12Z,2026-08-03T08:42:05.278Z,1e00000992,136.5993962,35.3446141,57,0
2026-08-03T08:04:45Z,2026-08-03T08:42:05.278Z,1e00000992,136.5994055,35.3445128,44,0
2026-08-03T08:04:46Z,2026-08-03T08:42:05.278Z,1e00000992,136.6003114,35.3439137,82,0
2026-08-03T08:05:26Z,2026-08-03T08:42:05.278Z,1e00000992,136.5998731,35.3445406,65,0
2026-08-03T08:06:04Z,2026-08-03T08:42:05.278Z,1e00000992,136.5998731,35.3445406,65,0
2026-08-03T08:12:04Z,2026-08-03T08:42:05.278Z,1e00000992,136.5998731,35.3445406,68,0
2026-08-03T08:12:05Z,2026-08-03T08:42:05.278Z,1e00000992,136.6003114,35.3439137,107,0
2026-08-03T09:30:46Z,2026-08-03T09:46:05.746Z,1e00000992,136.6034896,35.3542261,93,0
2026-08-03T09:48:46Z,2026-08-03T10:44:06.796Z,1e00000992,136.6047336,35.3608578,102,0
2026-08-03T09:48:47Z,2026-08-03T10:44:06.796Z,1e00000992,136.6047392,35.3608018,133,0
2026-08-03T09:52:47Z,2026-08-03T10:44:06.796Z,1e00000992,136.6047318,35.3609389,71,0
2026-08-03T10:00:46Z,2026-08-03T10:44:06.796Z,1e00000992,136.6045469,35.3608937,92,0
2026-08-03T10:28:48Z,2026-08-03T10:44:06.796Z,1e00000992,136.604425,35.3612579,94,0
2026-08-03T10:52:46Z,2026-08-03T11:42:06.833Z,1e00000992,136.6046786,35.3609801,97,0
2026-08-03T10:54:45Z,2026-08-03T11:42:06.833Z,1e00000992,136.6048916,35.3608085,86,0
2026-08-03T10:54:48Z,2026-08-03T11:42:06.833Z,1e00000992,136.6048916,35.3608085,86,0
2026-08-03T10:56:48Z,2026-08-03T11:42:06.833Z,1e00000992,136.604846,35.3605387,124,0
2026-08-03T11:00:45Z,2026-08-03T11:42:06.833Z,1e00000992,136.6047239,35.3608081,30,0
2026-08-03T11:18:47Z,2026-08-03T11:42:06.833Z,1e00000992,136.6046502,35.360766,105,0
2026-08-03T11:34:45Z,2026-08-03T11:42:06.833Z,1e00000992,136.6048711,35.3608645,125,0
2026-08-03T11:56:48Z,2026-08-03T12:29:05.259Z,1e00000992,136.6047727,35.3610327,100,0
2026-08-03T12:06:47Z,2026-08-03T12:29:05.259Z,1e00000992,136.6057274,35.3604409,105,0
2026-08-03T12:08:47Z,2026-08-03T12:29:05.259Z,1e00000992,136.6050642,35.3607268,122,0
2026-08-03T12:16:45Z,2026-08-03T12:29:05.259Z,1e00000992,136.6048289,35.3607773,153,0
2026-08-03T12:16:47Z,2026-08-03T12:29:05.259Z,1e00000992,136.6048289,35.3607773,166,0
2026-08-03T12:26:48Z,2026-08-03T12:29:05.259Z,1e00000992,136.6048973,35.3608506,93,0
2026-08-03T12:27:39Z,2026-08-03T13:22:05.604Z,1e00000992,136.6046927,35.3609203,57,0
2026-08-03T12:30:46Z,2026-08-03T13:22:05.604Z,1e00000992,136.6045235,35.36097,96,0
2026-08-03T12:32:46Z,2026-08-03T13:22:05.604Z,1e00000992,136.6047303,35.3609821,89,0
2026-08-03T12:32:48Z,2026-08-03T13:22:05.604Z,1e00000992,136.6048522,35.3610645,154,0
2026-08-03T12:44:46Z,2026-08-03T13:22:05.604Z,1e00000992,136.6056065,35.3603135,124,0
2026-08-03T12:46:49Z,2026-08-03T13:22:05.604Z,1e00000992,136.6048554,35.3607702,107,0
2026-08-03T12:50:48Z,2026-08-03T13:22:05.604Z,1e00000992,136.6055993,35.3605713,170,0
2026-08-03T13:00:48Z,2026-08-03T14:05:06.096Z,1e00000992,136.6048006,35.3609039,54,0
2026-08-03T13:02:48Z,2026-08-03T14:05:06.096Z,1e00000992,136.6048587,35.3610612,166,0
2026-08-03T13:18:49Z,2026-08-03T14:05:06.096Z,1e00000992,136.6049188,35.3610914,173,0
2026-08-03T13:34:46Z,2026-08-03T14:05:06.096Z,1e00000992,136.6048688,35.3607637,136,0
2026-08-03T14:26:46Z,2026-08-03T15:05:05.97Z,1e00000992,136.6048503,35.3608048,79,0
2026-08-03T14:28:47Z,2026-08-03T15:05:05.97Z,1e00000992,136.604441,35.3609061,105,0
2026-08-03T14:28:48Z,2026-08-03T15:05:05.97Z,1e00000992,136.6048684,35.3608928,80,0
2026-08-03T14:30:47Z,2026-08-03T15:05:05.97Z,1e00000992,136.6047884,35.3607882,91,0
2026-08-03T15:20:46Z,2026-08-03T16:06:05.251Z,1e00000992,136.6041997,35.360771,159,0
2026-08-03T15:30:49Z,2026-08-03T16:06:05.251Z,1e00000992,136.6058478,35.3601069,114,0
2026-08-03T15:42:46Z,2026-08-03T16:06:05.251Z,1e00000992,136.6048779,35.3608479,40,0
2026-08-03T15:50:46Z,2026-08-03T16:06:05.251Z,1e00000992,136.6049137,35.3608331,47,0
2026-08-03T15:54:47Z,2026-08-03T16:06:05.251Z,1e00000992,136.6047912,35.3608312,65,0
2026-08-03T15:54:49Z,2026-08-03T16:06:05.251Z,1e00000992,136.6047912,35.3608312,65,0
2026-08-03T16:00:49Z,2026-08-03T16:06:05.251Z,1e00000992,136.6047182,35.3608508,70,0
2026-08-03T16:02:47Z,2026-08-03T16:06:05.251Z,1e00000992,136.6048918,35.3608452,26,0
2026-08-03T16:04:48Z,2026-08-03T17:06:06.285Z,1e00000992,136.6048928,35.3608449,27,0
2026-08-03T16:12:49Z,2026-08-03T17:06:06.285Z,1e00000992,136.6048923,35.3608453,25,0
2026-08-03T16:30:47Z,2026-08-03T17:06:06.285Z,1e00000992,136.6048903,35.360852,29,0
2026-08-03T16:58:47Z,2026-08-03T18:02:05.207Z,1e00000992,136.6046806,35.3608413,71,0
2026-08-03T17:02:48Z,2026-08-03T18:02:05.207Z,1e00000992,136.6047064,35.3608502,65,0
2026-08-03T17:06:47Z,2026-08-03T18:02:05.207Z,1e00000992,136.6047507,35.3608544,72,0
2026-08-03T17:14:47Z,2026-08-03T18:02:05.207Z,1e00000992,136.6048905,35.3608521,36,0
2026-08-03T17:24:49Z,2026-08-03T18:02:05.207Z,1e00000992,136.6048947,35.3608216,30,0
2026-08-03T17:40:47Z,2026-08-03T18:02:05.207Z,1e00000992,136.6048947,35.3608212,33,0
2026-08-03T17:48:49Z,2026-08-03T18:02:05.207Z,1e00000992,136.6048934,35.3608214,33,0
