Collection Time,Synchronized to Cloud,Collected By,Longitude,Latitude,Confidence,Status
2026-07-01T20:21:59Z,2026-07-01T23:19:05.574Z,1e00000984,141.0607712,38.7711374,84,0
2026-07-01T21:30:00Z,2026-07-01T23:19:05.574Z,1e00000984,141.0065216,38.6625478,111,0
2026-07-01T21:41:59Z,2026-07-01T23:19:05.574Z,1e00000984,141.0072193,38.6632737,61,0
2026-07-05T05:50:15Z,2026-07-06T13:52:05.974Z,1e00000984,140.9823336,38.639115,30,0
2026-07-05T06:10:14Z,2026-07-07T09:31:05.561Z,1e00000984,140.9823622,38.6391842,47,0
2026-07-05T08:30:16Z,2026-07-07T13:12:07.684Z,1e00000984,140.8688579,38.6561254,89,0
2026-07-05T08:36:14Z,2026-07-07T13:12:07.684Z,1e00000984,140.8688523,38.6561299,75,0
2026-07-05T08:36:17Z,2026-07-07T13:12:07.684Z,1e00000984,140.8688523,38.6561299,75,0
2026-07-05T08:46:16Z,2026-07-08T03:39:05.38Z,1e00000984,140.8684839,38.6572192,42,0
2026-07-05T09:02:17Z,2026-07-08T03:39:05.38Z,1e00000984,140.86837,38.6564198,51,0
2026-07-05T20:56:18Z,2026-07-08T03:39:05.38Z,1e00000984,140.8714906,38.6670954,27,0
2026-07-06T23:07:43Z,2026-07-08T07:14:04.72Z,1e00000984,140.9158221,38.6762551,159,0
2026-07-07T09:36:23Z,2026-07-08T07:14:04.72Z,1e00000984,140.8721035,38.6488699,78,0
2026-07-07T09:52:25Z,2026-07-08T11:01:08.419Z,1e00000984,140.8703095,38.6521453,52,0
2026-07-07T14:00:25Z,2026-07-08T11:01:08.419Z,1e00000984,140.8686807,38.6510307,75,0
2026-07-07T20:02:24Z,2026-07-08T11:01:08.419Z,1e00000984,140.8670192,38.6503748,20,0
2026-07-08T05:26:28Z,2026-07-08T11:01:08.419Z,1e00000984,140.8255867,38.6254783,55,0
2026-07-08T06:04:27Z,2026-07-08T11:01:08.419Z,1e00000984,140.825582,38.6254858,77,0
2026-07-08T06:04:29Z,2026-07-08T11:01:08.419Z,1e00000984,140.825582,38.6254858,77,0
2026-07-08T08:52:28Z,2026-07-08T11:01:08.419Z,1e00000984,140.8626532,38.6505535,82,0
2026-07-08T09:24:29Z,2026-07-08T11:01:08.419Z,1e00000984,140.8719327,38.6500071,105,0
