Collection Time,Synchronized to Cloud,Collected By,Longitude,Latitude,Confidence,Status
2026-06-01T00:40:53Z,2026-06-01T00:59:08.329Z,1e00000982,141.1398606,39.7148881,30,0
2026-06-01T00:41:56Z,2026-06-01T00:59:08.33Z,1e00000982,141.1348643,39.7132328,82,0
2026-06-01T00:42:14Z,2026-06-01T00:59:08.33Z,1e00000982,141.1332003,39.7115259,103,0
2026-06-01T00:51:32Z,2026-06-01T00:59:08.329Z,1e00000982,141.1400697,39.7152492,66,0
2026-06-01T00:51:35Z,2026-06-01T00:59:08.329Z,1e00000982,141.1400697,39.7152492,66,0
2026-06-01T00:51:40Z,2026-06-01T00:59:08.328Z,1e00000982,141.1398882,39.7147789,136,0
2026-06-01T00:52:14Z,2026-06-01T00:59:08.329Z,1e00000982,141.1356996,39.713352,82,0
2026-06-01T00:52:33Z,2026-06-01T00:59:08.329Z,1e00000982,141.1333447,39.711487,44,0
2026-06-01T01:37:59Z,2026-06-01T02:01:05.75Z,1e00000982,141.1378498,39.7147468,58,0
2026-06-01T01:38:12Z,2026-06-01T02:01:05.751Z,1e00000982,141.1378058,39.7152224,109,0
2026-06-01T01:38:13Z,2026-06-01T02:01:05.75Z,1e00000982,141.1376002,39.7150758,61,0
2026-06-01T01:42:00Z,2026-06-01T02:01:05.75Z,1e00000982,141.1358101,39.713521,105,0
2026-06-01T01:43:53Z,2026-06-01T02:01:05.75Z,1e00000982,141.1362873,39.7134044,45,0
2026-06-01T01:45:57Z,2026-06-01T02:01:05.749Z,1e00000982,141.1357981,39.7136617,51,0
2026-06-01T01:46:40Z,2026-06-01T02:01:05.751Z,1e00000982,141.1357981,39.7136617,48,0
2026-06-01T01:50:36Z,2026-06-01T02:01:05.75Z,1e00000982,141.1382954,39.7147123,43,0
2026-06-01T02:57:18Z,2026-06-01T03:10:41.139Z,1e00000982,141.1380007,39.7142551,82,0
2026-06-01T03:04:12Z,2026-06-01T03:10:41.139Z,1e00000982,141.1331782,39.711462,64,0
2026-06-01T03:04:52Z,2026-06-01T03:10:41.14Z,1e00000982,141.1334936,39.7111238,53,0
2026-06-01T03:04:54Z,2026-06-01T03:10:41.138Z,1e00000982,141.1337559,39.7113074,117,0
2026-06-01T03:05:14Z,2026-06-01T03:10:41.139Z,1e00000982,141.1356978,39.7133519,84,0
2026-06-01T03:05:54Z,2026-06-01T03:10:41.139Z,1e00000982,141.1386415,39.7147927,79,0
2026-06-01T03:09:17Z,2026-06-01T03:10:41.138Z,1e00000982,141.1378324,39.7145456,61,0
2026-06-01T03:09:35Z,2026-06-01T03:10:41.139Z,1e00000982,141.1354923,39.7130396,64,0
2026-06-01T03:55:29Z,2026-06-01T04:15:53.586Z,1e00000982,141.1382037,39.7154296,82,0
2026-06-01T03:57:16Z,2026-06-01T04:15:53.585Z,1e00000982,141.1395404,39.7152794,141,0
2026-06-01T03:59:59Z,2026-06-01T04:15:53.585Z,1e00000982,141.134247,39.7127015,49,0
2026-06-01T04:00:07Z,2026-06-01T04:15:53.586Z,1e00000982,141.1340233,39.7128045,81,0
2026-06-01T04:00:12Z,2026-06-01T04:15:53.586Z,1e00000982,141.1329167,39.7121067,80,0
2026-06-01T04:03:59Z,2026-06-01T04:15:53.585Z,1e00000982,141.1341366,39.7119684,50,0
2026-06-01T04:05:16Z,2026-06-01T04:15:53.586Z,1e00000982,141.1397956,39.7150218,103,0
2026-06-01T04:06:18Z,2026-06-01T04:15:53.586Z,1e00000982,141.1337716,39.7130592,36,0
2026-06-01T04:44:35Z,2026-06-01T05:25:21.958Z,1e00000982,141.1391337,39.7144954,122,0
2026-06-01T04:44:59Z,2026-06-01T05:25:21.957Z,1e00000982,141.1390921,39.7146313,49,0
2026-06-01T04:47:39Z,2026-06-01T05:25:21.958Z,1e00000982,141.1390952,39.7141022,71,0
2026-06-01T04:47:40Z,2026-06-01T05:25:21.958Z,1e00000982,141.1391024,39.7140591,154,0
2026-06-01T04:49:35Z,2026-06-01T05:25:21.957Z,1e00000982,141.1391089,39.7145638,82,0
2026-06-01T04:50:39Z,2026-06-01T05:25:21.958Z,1e00000982,141.1391195,39.7144737,58,0
2026-06-01T04:52:16Z,2026-06-01T05:25:21.958Z,1e00000982,141.1396262,39.7152571,86,0
2026-06-01T05:10:59Z,2026-06-01T05:25:21.957Z,1e00000982,141.136885,39.7149712,100,0
2026-06-01T06:11:16Z,2026-06-01T06:21:34.94Z,1e00000982,141.1396344,39.7151057,93,0
2026-06-01T06:11:35Z,2026-06-01T06:21:34.94Z,1e00000982,141.141348,39.712478,186,0
2026-06-01T06:13:32Z,2026-06-01T06:21:34.94Z,1e00000982,141.1391617,39.7140709,99,0
2026-06-01T06:13:53Z,2026-06-01T06:21:34.941Z,1e00000982,141.1391535,39.714073,91,0
2026-06-01T06:13:55Z,2026-06-01T06:21:34.94Z,1e00000982,141.1390127,39.7139954,89,0
2026-06-01T06:14:52Z,2026-06-01T06:21:34.941Z,1e00000982,141.1390751,39.7139748,24,0
2026-06-01T06:14:56Z,2026-06-01T06:21:34.941Z,1e00000982,141.1390548,39.7139827,26,0
2026-06-01T06:14:58Z,2026-06-01T06:21:34.941Z,1e00000982,141.139029,39.7139931,34,0
2026-06-01T07:01:12Z,2026-06-01T07:30:27.513Z,1e00000982,141.1294767,39.7095344,70,0
2026-06-01T07:01:36Z,2026-06-01T07:30:27.513Z,1e00000982,141.1284682,39.7070676,64,0
2026-06-01T07:01:52Z,2026-06-01T07:30:27.514Z,1e00000982,141.1264468,39.7049283,65,0
2026-06-01T07:01:53Z,2026-06-01T07:30:27.513Z,1e00000982,141.1372785,39.7149317,42,0
2026-06-01T07:01:58Z,2026-06-01T07:30:27.512Z,1e00000982,141.1271731,39.7046686,192,0
2026-06-01T07:23:39Z,2026-06-01T07:30:27.513Z,1e00000982,141.1266261,39.7046397,155,0
2026-06-01T08:17:34Z,2026-06-01T08:36:11.51Z,1e00000982,141.1358524,39.7131052,68,0
2026-06-01T08:17:40Z,2026-06-01T08:36:11.508Z,1e00000982,141.1342999,39.7126682,50,0
2026-06-01T08:18:19Z,2026-06-01T08:36:11.509Z,1e00000982,141.1309966,39.7097177,98,0
2026-06-01T08:18:33Z,2026-06-01T08:36:11.509Z,1e00000982,141.1296191,39.7084349,37,0
2026-06-01T08:19:20Z,2026-06-01T08:36:11.509Z,1e00000982,141.1255462,39.7036321,47,0
2026-06-01T08:31:16Z,2026-06-01T08:36:11.509Z,1e00000982,141.1342838,39.7111204,85,0
2026-06-01T08:31:33Z,2026-06-01T08:36:11.509Z,1e00000982,141.136557,39.7128554,135,0
2026-06-01T08:33:52Z,2026-06-01T08:36:11.508Z,1e00000982,141.1396423,39.7151629,60,0
2026-06-01T09:35:19Z,2026-06-01T09:52:34.976Z,1e00000982,141.1393924,39.7156336,77,0
2026-06-01T09:39:15Z,2026-06-01T09:52:34.977Z,1e00000982,141.1403984,39.7160804,27,0
2026-06-01T09:42:53Z,2026-06-01T09:52:34.976Z,1e00000982,141.1402895,39.7155966,146,0
2026-06-01T09:44:13Z,2026-06-01T09:52:34.976Z,1e00000982,141.139532,39.7159693,64,0
2026-06-01T09:45:13Z,2026-06-01T09:52:34.976Z,1e00000982,141.139532,39.7159693,64,0
2026-06-01T09:46:35Z,2026-06-01T09:52:34.977Z,1e00000982,141.1399967,39.7149569,64,0
2026-06-01T09:46:36Z,2026-06-01T09:52:34.977Z,1e00000982,141.1394819,39.7149959,160,0
2026-06-01T09:48:53Z,2026-06-01T09:52:34.977Z,1e00000982,141.1413455,39.7157941,93,0
