Collection Time,Synchronized to Cloud,Collected By,Longitude,Latitude,Confidence,Status
2026-07-01T02:46:25Z,2026-07-01T03:02:05.586Z,1e00000996,141.3407875,43.0726437,59,0
2026-07-01T02:47:49Z,2026-07-01T03:02:05.586Z,1e00000996,141.3408589,43.0725549,115,0
2026-07-01T02:48:49Z,2026-07-01T03:02:05.586Z,1e00000996,141.3408066,43.0724515,54,0
2026-07-01T02:49:02Z,2026-07-01T03:02:05.586Z,1e00000996,141.3408065,43.0724515,59,0
2026-07-01T02:49:10Z,2026-07-01T03:02:05.586Z,1e00000996,141.3408066,43.0724515,59,0
2026-07-01T02:58:23Z,2026-07-01T03:02:05.586Z,1e00000996,141.3405979,43.0725211,91,0
2026-07-01T02:58:24Z,2026-07-01T03:02:05.586Z,1e00000996,141.3409338,43.0725959,58,0
2026-07-01T02:58:29Z,2026-07-01T03:02:05.586Z,1e00000996,141.3405979,43.0725211,83,0
2026-07-01T07:05:26Z,2026-07-01T07:26:05.207Z,1e00000996,141.3404996,43.0725239,102,0
2026-07-01T07:07:05Z,2026-07-01T07:26:05.207Z,1e00000996,141.3404996,43.0725239,102,0
2026-07-01T07:08:28Z,2026-07-01T07:26:05.207Z,1e00000996,141.3407942,43.0725025,57,0
2026-07-01T07:08:42Z,2026-07-01T07:26:05.207Z,1e00000996,141.3407942,43.0725025,57,0
2026-07-01T07:08:46Z,2026-07-01T07:26:05.207Z,1e00000996,141.3407942,43.0725025,57,0
2026-07-01T07:18:22Z,2026-07-01T07:26:05.207Z,1e00000996,141.3407643,43.0725502,98,0
2026-07-01T07:18:42Z,2026-07-01T07:26:05.207Z,1e00000996,141.3407643,43.0725502,98,0
2026-07-01T07:19:05Z,2026-07-01T07:26:05.207Z,1e00000996,141.3407643,43.0725502,98,0
2026-07-01T10:15:40Z,2026-07-01T20:15:05.497Z,1e00000996,141.3409568,43.0724395,67,0
2026-07-01T10:17:41Z,2026-07-01T20:15:05.497Z,1e00000996,141.3409564,43.0724396,62,0
2026-07-01T10:19:42Z,2026-07-02T00:29:05.019Z,1e00000996,141.3411075,43.0726263,137,0
2026-07-01T10:24:42Z,2026-07-02T00:29:05.019Z,1e00000996,141.3409563,43.0724397,60,0
2026-07-01T10:26:42Z,2026-07-02T00:29:05.019Z,1e00000996,141.3409471,43.0724649,70,0
2026-07-01T10:28:40Z,2026-07-02T00:29:05.019Z,1e00000996,141.3409346,43.0724656,61,0
2026-07-01T10:30:42Z,2026-07-02T00:29:05.019Z,1e00000996,141.340919,43.0724708,59,0
2026-07-01T10:32:42Z,2026-07-02T00:29:05.019Z,1e00000996,141.3409566,43.0724396,73,0
2026-07-02T00:09:42Z,2026-07-02T00:29:05.019Z,1e00000996,141.3408405,43.0726034,74,0
2026-07-02T00:13:43Z,2026-07-02T00:29:05.019Z,1e00000996,141.3408055,43.0724528,82,0
2026-07-06T10:36:39Z,2026-07-06T11:49:05.688Z,1e00000996,141.3519468,43.0749259,64,0
2026-07-06T10:45:08Z,2026-07-06T11:49:05.688Z,1e00000996,141.3519474,43.0749263,73,0
2026-07-06T11:04:58Z,2026-07-06T11:49:05.688Z,1e00000996,141.3519474,43.0749263,71,0
2026-07-06T11:11:40Z,2026-07-06T11:49:05.688Z,1e00000996,141.3517684,43.0749181,85,0
2026-07-06T11:16:00Z,2026-07-06T11:49:05.688Z,1e00000996,141.3519474,43.0749263,71,0
2026-07-06T11:26:00Z,2026-07-06T11:49:05.688Z,1e00000996,141.3519474,43.0749263,66,0
2026-07-06T11:26:38Z,2026-07-06T11:49:05.688Z,1e00000996,141.3519387,43.0748414,55,0
2026-07-06T11:28:39Z,2026-07-06T11:49:05.688Z,1e00000996,141.3518549,43.0751081,96,0
2026-07-06T15:05:41Z,2026-07-06T15:47:05.888Z,1e00000996,141.3519426,43.0749228,70,0
2026-07-06T15:10:38Z,2026-07-06T15:47:05.888Z,1e00000996,141.3519425,43.0749229,75,0
2026-07-06T15:18:40Z,2026-07-06T15:47:05.888Z,1e00000996,141.351942,43.0749192,118,0
2026-07-06T15:23:41Z,2026-07-06T15:47:05.888Z,1e00000996,141.3519421,43.0749193,81,0
2026-07-06T15:25:39Z,2026-07-06T15:47:05.888Z,1e00000996,141.3519537,43.0749311,67,0
2026-07-06T15:26:39Z,2026-07-06T15:47:05.888Z,1e00000996,141.3519503,43.0749287,66,0
2026-07-06T15:28:41Z,2026-07-06T15:47:05.888Z,1e00000996,141.3519503,43.0749287,72,0
2026-07-06T15:30:41Z,2026-07-06T15:47:05.888Z,1e00000996,141.3519421,43.0749193,78,0
2026-07-07T00:49:30Z,2026-07-07T04:47:04.933Z,1e00000996,141.3571014,43.223217,205,0
2026-07-07T01:08:52Z,2026-07-07T09:00:05.179Z,1e00000996,141.3555786,43.2240739,210,0
2026-07-07T01:21:49Z,2026-07-07T09:00:05.179Z,1e00000996,141.3540063,43.2250248,178,0
2026-07-07T01:21:52Z,2026-07-07T09:00:05.179Z,1e00000996,141.3540063,43.2250248,183,0
2026-07-07T01:27:51Z,2026-07-07T09:00:05.179Z,1e00000996,141.3565885,43.2235056,242,0
2026-07-07T01:34:51Z,2026-07-07T09:00:05.179Z,1e00000996,141.3538814,43.2267902,237,0
2026-07-07T01:36:49Z,2026-07-07T09:00:05.179Z,1e00000996,141.3539501,43.2248024,228,0
2026-07-07T01:38:12Z,2026-07-07T13:12:07.684Z,1e00000996,141.35569,43.2238994,199,0
2026-07-07T08:12:30Z,2026-07-07T13:12:07.684Z,1e00000996,141.3545294,43.2243521,37,0
2026-07-07T08:12:31Z,2026-07-07T13:12:07.684Z,1e00000996,141.3543466,43.2243821,38,0
2026-07-07T08:33:09Z,2026-07-07T13:12:07.684Z,1e00000996,141.3532444,43.2244972,127,0
2026-07-07T10:27:51Z,2026-07-07T13:12:07.684Z,1e00000996,141.3546862,43.2243018,19,0
2026-07-07T10:31:11Z,2026-07-08T04:14:05.207Z,1e00000996,141.3547587,43.2243199,21,0
2026-07-07T10:51:57Z,2026-07-08T04:14:05.207Z,1e00000996,141.3467232,43.2269037,131,0
2026-07-07T21:06:53Z,2026-07-08T04:14:05.207Z,1e00000996,141.3546956,43.2243631,20,0
2026-07-07T21:11:51Z,2026-07-08T04:14:05.207Z,1e00000996,141.3544759,43.2242176,123,0
2026-07-07T21:18:56Z,2026-07-08T16:36:06.346Z,1e00000996,141.3543112,43.2243618,20,0
2026-07-07T22:38:48Z,2026-07-08T20:26:05.592Z,1e00000996,141.361474,43.2364066,19,0
2026-07-07T22:52:46Z,2026-07-08T20:26:05.592Z,1e00000996,141.3568926,43.2231434,245,0
2026-07-08T03:14:16Z,2026-07-08T20:26:05.592Z,1e00000996,141.3543752,43.2233614,82,0
