Collection Time,Synchronized to Cloud,Collected By,Longitude,Latitude,Confidence,Status
2026-06-01T00:10:18Z,2026-06-01T01:57:50.134Z,1e00000993,141.3309972,42.9880357,73,0
2026-06-01T00:20:17Z,2026-06-01T01:57:50.134Z,1e00000993,141.3309973,42.9880357,56,0
2026-06-01T00:32:20Z,2026-06-01T01:57:50.133Z,1e00000993,141.3305359,42.9879825,57,0
2026-06-01T00:33:18Z,2026-06-01T01:57:50.134Z,1e00000993,141.3309973,42.9880357,51,0
2026-06-01T00:54:20Z,2026-06-01T01:57:50.133Z,1e00000993,141.3304814,42.9879901,69,0
2026-06-01T01:11:19Z,2026-06-01T01:57:50.134Z,1e00000993,141.3309972,42.9880357,75,0
2026-06-01T01:18:18Z,2026-06-01T01:57:50.134Z,1e00000993,141.3309973,42.9880357,53,0
2026-06-01T01:22:19Z,2026-06-01T01:57:50.133Z,1e00000993,141.3309973,42.9880357,53,0
2026-06-01T02:11:20Z,2026-06-01T03:05:14.853Z,1e00000993,141.3341753,42.9840094,58,0
2026-06-01T02:14:20Z,2026-06-01T03:05:14.854Z,1e00000993,141.3341753,42.9840094,58,0
2026-06-01T02:16:20Z,2026-06-01T03:05:14.853Z,1e00000993,141.3341753,42.9840094,56,0
2026-06-01T02:18:17Z,2026-06-01T03:05:14.853Z,1e00000993,141.3341753,42.9840094,56,0
2026-06-01T02:29:20Z,2026-06-01T04:06:03.824Z,1e00000993,141.3310282,42.9880319,58,0
2026-06-01T02:36:20Z,2026-06-01T04:06:03.824Z,1e00000993,141.331028,42.9880319,82,0
2026-06-01T02:41:17Z,2026-06-01T04:06:03.823Z,1e00000993,141.3307912,42.9881221,180,0
2026-06-01T02:53:17Z,2026-06-01T04:06:03.823Z,1e00000993,141.3341752,42.9840094,55,0
2026-06-01T02:54:17Z,2026-06-01T04:06:03.824Z,1e00000993,141.3341752,42.9840094,57,0
2026-06-01T03:21:20Z,2026-06-01T04:06:03.823Z,1e00000993,141.33417,42.9835398,95,0
2026-06-01T03:28:20Z,2026-06-01T04:06:03.823Z,1e00000993,141.3298684,42.9880118,44,0
2026-06-01T03:36:19Z,2026-06-01T04:06:03.823Z,1e00000993,141.3310296,42.9880377,42,0
2026-06-01T03:59:18Z,2026-06-01T05:13:25.16Z,1e00000993,141.3310289,42.9880352,44,0
2026-06-01T04:12:19Z,2026-06-01T06:15:07.909Z,1e00000993,141.3310286,42.988034,37,0
2026-06-01T04:23:19Z,2026-06-01T06:15:07.908Z,1e00000993,141.330146,42.9878366,19,0
2026-06-01T04:30:20Z,2026-06-01T07:15:24.579Z,1e00000993,141.3311,42.9879738,44,0
2026-06-01T04:34:20Z,2026-06-01T07:15:24.579Z,1e00000993,141.3310284,42.9880338,43,0
2026-06-01T04:38:20Z,2026-06-01T07:15:24.579Z,1e00000993,141.3310284,42.9880332,56,0
2026-06-01T04:41:20Z,2026-06-01T07:15:24.579Z,1e00000993,141.330555,42.9879698,84,0
2026-06-01T05:05:21Z,2026-06-01T07:15:24.578Z,1e00000993,141.334397,42.9853725,96,0
2026-06-01T05:08:20Z,2026-06-01T07:15:24.578Z,1e00000993,141.3341781,42.9840067,76,0
2026-06-01T05:56:18Z,2026-06-01T07:15:24.578Z,1e00000993,141.3325546,42.9866458,44,0
2026-06-01T06:27:18Z,2026-06-01T07:15:24.579Z,1e00000993,141.3343299,42.9835388,30,0
2026-06-01T07:56:20Z,2026-06-01T08:24:21.61Z,1e00000993,141.3306123,42.9879577,46,0
2026-06-01T07:59:21Z,2026-06-01T08:24:21.609Z,1e00000993,141.3306188,42.9879588,68,0
2026-06-01T08:01:20Z,2026-06-01T08:24:21.611Z,1e00000993,141.3313329,42.9879846,30,0
2026-06-01T08:02:19Z,2026-06-01T08:24:21.608Z,1e00000993,141.3307911,42.9879494,59,0
2026-06-01T08:07:19Z,2026-06-01T08:24:21.608Z,1e00000993,141.3304867,42.9880254,27,0
2026-06-01T08:12:19Z,2026-06-01T08:24:21.61Z,1e00000993,141.3306456,42.9879622,91,0
2026-06-01T08:18:19Z,2026-06-01T08:24:21.609Z,1e00000993,141.3306025,42.9879703,64,0
2026-06-01T08:20:19Z,2026-06-01T08:24:21.61Z,1e00000993,141.33057,42.9879843,70,0
2026-06-01T08:22:21Z,2026-06-01T09:28:55.276Z,1e00000993,141.3305657,42.9879693,62,0
2026-06-01T08:23:19Z,2026-06-01T09:28:55.275Z,1e00000993,141.3306161,42.9879549,82,0
2026-06-01T08:24:20Z,2026-06-01T09:28:55.276Z,1e00000993,141.3305112,42.9879033,82,0
2026-06-01T08:41:18Z,2026-06-01T09:28:55.275Z,1e00000993,141.3304342,42.9875484,51,0
2026-06-01T08:41:21Z,2026-06-01T09:28:55.276Z,1e00000993,141.3304342,42.9875484,51,0
2026-06-01T08:51:19Z,2026-06-01T09:28:55.275Z,1e00000993,141.3304315,42.9869708,66,0
2026-06-01T08:52:20Z,2026-06-01T09:28:55.275Z,1e00000993,141.334127,42.9836242,87,0
2026-06-01T08:53:20Z,2026-06-01T09:28:55.275Z,1e00000993,141.334495,42.9873621,157,0
2026-06-01T09:36:22Z,2026-06-01T10:32:23.424Z,1e00000993,141.3324247,42.9980229,101,0
2026-06-01T09:40:21Z,2026-06-01T10:32:23.423Z,1e00000993,141.3320413,42.9980169,56,0
2026-06-01T09:41:20Z,2026-06-01T10:32:23.422Z,1e00000993,141.3316234,42.9982611,63,0
2026-06-01T09:42:21Z,2026-06-01T10:32:23.423Z,1e00000993,141.3316234,42.9982611,43,0
2026-06-01T10:10:21Z,2026-06-01T10:32:23.424Z,1e00000993,141.3345215,42.9976893,145,0
2026-06-01T10:11:21Z,2026-06-01T10:32:23.422Z,1e00000993,141.3338846,42.9979762,153,0
2026-06-01T10:29:22Z,2026-06-01T10:32:23.423Z,1e00000993,141.3334582,42.9975218,66,0
2026-06-01T10:41:22Z,2026-06-01T11:40:09.741Z,1e00000993,141.3332221,42.9908845,40,0
2026-06-01T10:45:20Z,2026-06-01T11:40:09.742Z,1e00000993,141.332348,42.9910979,88,0
2026-06-01T10:51:21Z,2026-06-01T11:40:09.741Z,1e00000993,141.3321578,42.9918016,51,0
2026-06-01T11:08:20Z,2026-06-01T11:40:09.742Z,1e00000993,141.3315938,42.9932756,155,0
2026-06-01T11:09:20Z,2026-06-01T11:40:09.741Z,1e00000993,141.3324824,42.9910762,76,0
2026-06-01T11:10:21Z,2026-06-01T11:40:09.741Z,1e00000993,141.3317012,42.9917576,78,0
2026-06-01T11:31:19Z,2026-06-01T11:40:09.742Z,1e00000993,141.3321284,42.9918,114,0
2026-06-01T11:31:20Z,2026-06-01T11:40:09.741Z,1e00000993,141.3310346,42.9924054,98,0
2026-06-01T11:54:22Z,2026-06-01T12:41:19.515Z,1e00000993,141.3331477,42.9910171,137,0
2026-06-01T11:56:21Z,2026-06-01T12:41:19.515Z,1e00000993,141.3328759,42.9918323,49,0
2026-06-01T11:58:22Z,2026-06-01T12:41:19.516Z,1e00000993,141.3323175,42.990949,155,0
2026-06-01T12:05:19Z,2026-06-01T12:41:19.515Z,1e00000993,141.331124,42.9924573,98,0
2026-06-01T12:13:19Z,2026-06-01T12:41:19.515Z,1e00000993,141.3310706,42.9924013,98,0
2026-06-01T12:19:20Z,2026-06-01T12:41:19.516Z,1e00000993,141.3323528,42.9911224,43,0
2026-06-01T12:20:19Z,2026-06-01T12:41:19.515Z,1e00000993,141.3331077,42.9921694,115,0
2026-06-01T12:26:19Z,2026-06-01T13:45:48.09Z,1e00000993,141.3326165,42.9903067,56,0
2026-06-01T12:28:22Z,2026-06-01T13:45:48.09Z,1e00000993,141.3325104,42.9924429,67,0
2026-06-01T12:29:20Z,2026-06-01T13:45:48.09Z,1e00000993,141.332393,42.9915296,66,0
2026-06-01T12:44:20Z,2026-06-01T13:45:48.091Z,1e00000993,141.3310775,42.9924042,98,0
2026-06-01T12:50:19Z,2026-06-01T14:44:55.089Z,1e00000993,141.33239,42.9911269,118,0
2026-06-01T12:53:36Z,2026-06-01T15:50:30.026Z,1e00000993,141.332602,42.9924504,124,0
2026-06-01T13:16:21Z,2026-06-01T15:50:30.028Z,1e00000993,141.3324523,42.9915609,65,0
2026-06-01T13:21:21Z,2026-06-01T15:50:30.028Z,1e00000993,141.3310979,42.9924167,98,0
2026-06-01T13:29:57Z,2026-06-01T15:50:30.027Z,1e00000993,141.3348473,42.9863672,125,0
2026-06-01T13:35:19Z,2026-06-01T15:50:30.027Z,1e00000993,141.3320158,42.9919148,28,0
2026-06-01T13:44:21Z,2026-06-01T15:50:30.027Z,1e00000993,141.3328929,42.990955,83,0
2026-06-01T14:19:21Z,2026-06-01T17:00:27.96Z,1e00000993,141.3327466,42.9903206,34,0
2026-06-01T14:20:19Z,2026-06-01T18:06:03.403Z,1e00000993,141.332273,42.9909392,66,0
2026-06-01T14:20:22Z,2026-06-01T18:06:03.402Z,1e00000993,141.3319764,42.9918271,118,0
2026-06-01T14:37:20Z,2026-06-01T19:12:38.824Z,1e00000993,141.3324467,42.9916161,55,0
2026-06-01T15:47:23Z,2026-06-01T19:12:38.824Z,1e00000993,141.3324017,42.9915565,42,0
2026-06-01T15:49:21Z,2026-06-01T19:12:38.825Z,1e00000993,141.3323769,42.9915211,37,0
2026-06-01T16:09:31Z,2026-06-01T19:12:38.824Z,1e00000993,141.3320308,42.9921548,113,0
