UUID,Transmitting time,Collecting time,Longitude,Latitude,Altitude,Altitude (Ellipsoid),Speed,North Speed,East Speed,Down Speed,Course,Satellite used,Positioning mode,HorAccuracy,VerAccuracy,GPS time consumption,Data Source,HDOP,VDOP
2c0000149e,2026-06-07T00:13:53.363Z,2026-06-05T04:30:09Z,141.3366272,42.989408,66.7,97.9,0,0,0,0,0,5,2,-99999.9,-99999.9,6,[2],2.39,2.77
2c0000149e,2026-06-07T00:13:53.365Z,2026-06-05T04:35:31Z,141.3367808,42.9893344,101.8,133,0.1,0,0,0,0,5,2,-99999.9,-99999.9,28,[2],2,1.72
2c0000149e,2026-06-07T00:13:53.366Z,2026-06-05T04:55:09Z,141.3198336,42.9872032,160.7,191.9,0.1,0,0,0,0,5,2,-99999.9,-99999.9,5,[2],2.15,1.43
2c0000149e,2026-06-07T00:13:53.368Z,2026-06-05T05:00:09Z,141.3197184,42.9873088,161.5,192.7,0,0,0,0,0,5,2,-99999.9,-99999.9,6,[2],2.26,1.45
2c0000149e,2026-06-07T00:13:53.401Z,2026-06-05T05:05:08Z,141.3368064,42.9894208,100.8,132,0.4,0,0,0,0,4,2,-99999.9,-99999.9,5,[2],2.52,2.17
2c0000149e,2026-06-07T00:13:53.403Z,2026-06-05T05:10:10Z,141.336896,42.9894272,102.9,134.1,0,0,0,0,0,4,2,-99999.9,-99999.9,7,[2],2.55,2.01
2c0000149e,2026-06-07T00:13:53.405Z,2026-06-05T05:15:07Z,141.3372032,42.9892128,147.5,178.7,0,0,0,0,0,4,2,-99999.9,-99999.9,4,[2],2.58,1.89
2c0000149e,2026-06-07T00:13:53.407Z,2026-06-05T05:40:39Z,141.3348352,42.9891808,92.3,123.5,0.1,0,0,0,0,5,2,-99999.9,-99999.9,36,[2],2.66,4.45
2c0000149e,2026-06-07T00:13:53.408Z,2026-06-05T05:56:01Z,141.3348352,42.9892352,94.3,125.5,0.6,0,0,0,96.7,6,2,-99999.9,-99999.9,59,[1],2.56,3.74
2c0000149e,2026-06-07T00:13:53.41Z,2026-06-05T06:00:52Z,141.320064,42.9872576,200.7,231.9,0.1,0,0,0,0,6,2,-99999.9,-99999.9,49,[1],2.99,4.35
2c0000149e,2026-06-07T00:13:53.412Z,2026-06-05T07:06:01.01Z,141.319424,42.9875904,133.4,164.6,0,0,0,0,0,5,2,-99999.9,-99999.9,57,[2],2.28,2.33
2c0000149e,2026-06-07T00:13:53.414Z,2026-06-05T12:00:31Z,141.3337984,42.99752,102.1,133.3,0,0,0,0,0,7,2,-99999.9,-99999.9,30,[1],1.31,2.33
2c0000149e,2026-06-07T00:13:53.416Z,2026-06-05T18:00:39Z,141.3337856,42.9974304,76.4,107.6,0.1,0,0,0,0,7,2,-99999.9,-99999.9,41,[1],1.06,2.05
2c0000149e,2026-06-07T00:13:53.418Z,2026-06-06T00:00:54Z,141.3344896,42.9895328,94.5,125.7,0.7,0,0,0,305.5,5,2,-99999.9,-99999.9,53,[1],1.21,1.57
2c0000149e,2026-06-07T00:13:53.419Z,2026-06-06T06:00:38.51Z,141.3179264,42.9863296,169.5,200.7,0,0,0,0,0,4,2,-99999.9,-99999.9,40,[1],2.89,3.33
2c0000149e,2026-06-07T00:13:53.421Z,2026-06-06T12:00:32Z,141.3338496,42.9974624,82.7,113.9,0,0,0,0,0,3,2,-99999.9,-99999.9,30,[1],2.58,2.68
2c0000149e,2026-06-07T00:13:53.423Z,2026-06-06T18:00:30.99Z,141.3338496,42.9975104,88.8,120,0,0,0,0,0,5,2,-99999.9,-99999.9,31,[1],2.24,4.96
2c0000149e,2026-06-07T00:13:53.445Z,2026-06-07T00:00:31Z,141.3162368,42.9854368,166.8,198,0,0,0,0,0,6,2,-99999.9,-99999.9,29,[1],2.15,1.78
